N,Run,Algorithm,Version,FrontType,PenaltyCap,Pareto_Count,HV,RunTime_s,Conv_Gen,Cost_Min,Cost_Mean,Cost_Max,Time_Min,Time_Mean,Time_Max,Pen_Min,Pen_Mean,Pen_Max,TruckService_Avg,DirectService_Avg,CarService_Avg,AirService_Avg,ActiveTruck_Avg,ActiveDirect_Avg,ActiveCar_Avg,PureTruck_Ratio,ZeroPenalty_Count,ZeroPenalty_Ratio,ZeroPenaltyTime_Best,ZeroPenaltyCost_Best
100,4220,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,52,3689310895114.565,6.427459,100,229.855727,260.418925,323.103446,2070.204468,2531.32585,3060.0,0.0,3.974807,62.207587,38.557692,29.980769,31.461538,61.442308,14.826923,5.0,13.019231,0.0,40,0.769231,2070.204468,229.855727
100,4221,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,50,3678197394568.957,6.308708,100,233.775498,272.426424,323.456646,1960.0,2478.859269,3860.0,0.0,11.579554,96.821668,39.14,27.98,32.88,60.86,14.56,4.94,13.12,0.0,39,0.78,1960.0,241.227716
100,4222,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,40,3649952195522.684,6.499033,100,239.717347,284.836747,323.043328,1950.0,2307.369772,2920.824625,0.0,16.715172,72.332416,43.05,26.225,30.725,56.95,14.6,4.975,12.15,0.0,27,0.675,1980.0,239.717347
100,4223,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,47,3664615537600.457,6.297406,100,235.520266,267.942663,322.96506,2020.0,2546.444864,3460.0,0.0,7.675792,84.74051,42.212766,32.829787,24.957447,57.787234,14.829787,5.0,11.914894,0.0,39,0.829787,2047.189616,235.520266
100,4224,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,55,3700920979640.305,6.441934,100,229.385852,274.00619,330.125931,1927.864771,2365.914766,3470.0,0.0,12.829721,88.81159,39.145455,29.6,31.254545,60.854545,14.545455,4.981818,13.0,0.0,43,0.781818,1985.555128,229.385852
100,4225,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,48,3565533890367.6465,4.130576,63,257.6064,284.00752,324.207243,1930.0,2442.173914,3233.980576,0.0,2.836789,81.538076,38.3125,28.854167,32.833333,61.6875,15.0,5.0,13.541667,0.0,45,0.9375,1930.0,257.6064
100,4226,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,49,3584220466949.113,6.366031,100,252.492397,273.282716,329.057489,2027.87172,2440.375475,2770.0,0.0,2.770612,96.816442,41.142857,31.367347,27.489796,58.857143,14.755102,5.0,12.877551,0.0,46,0.938776,2027.87172,252.492397
100,4227,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,64,3686518521831.772,6.267183,100,230.627593,268.117762,321.716243,2050.0,2475.19123,3650.0,0.0,7.166437,98.393224,39.875,33.265625,26.859375,60.125,14.734375,5.0,12.46875,0.0,54,0.84375,2060.0,230.627593
100,4228,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,56,3702778913676.306,6.087647,100,230.455013,261.177397,311.17043,1870.0,2146.464447,2730.0,0.0,6.280221,92.146286,35.660714,27.5,36.839286,64.339286,14.428571,5.0,13.696429,0.0,51,0.910714,1870.0,230.455013
100,4229,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,59,3679330074285.4585,6.203582,100,235.031907,263.049794,306.391202,1882.447107,2321.644823,3260.0,0.0,3.305163,77.683244,39.694915,28.627119,31.677966,60.305085,14.983051,5.0,13.271186,0.0,56,0.949153,1882.447107,235.031907
100,4230,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,59,3770833726546.471,6.296749,100,216.60942,252.204339,302.028116,1829.573987,2289.522737,3319.040884,0.0,2.989818,71.18034,34.779661,33.644068,31.576271,65.220339,14.661017,5.0,13.322034,0.0,50,0.847458,1829.573987,218.054159
100,4201,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4146696174051.065,8.959519,100,141.471934,200.466381,282.979511,1620.0,2118.369432,3011.459392,0.0,3.682264,36.822642,28.5,29.3,42.2,71.5,13.9,4.9,13.7,0.0,9,0.9,1620.0,141.471934
100,4202,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4124854096056.5376,8.400619,100,140.786238,174.793644,235.310802,1960.0,2323.026949,3200.0,0.0,19.648828,97.040605,33.0,38.3,28.7,67.0,11.0,4.8,10.7,0.0,7,0.7,1960.0,141.318287
100,4203,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4180755558485.8335,8.487729,100,131.588516,160.841915,223.650323,1840.0,2133.136019,2340.0,0.0,3.720888,37.208875,44.0,26.1,29.9,56.0,10.4,4.5,9.9,0.0,9,0.9,1840.0,131.588516
100,4204,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4219060183273.883,8.589344,100,119.622185,140.620911,169.02574,2050.0,2551.445673,3282.45023,0.0,9.591857,87.804686,35.2,31.9,32.9,64.8,8.7,5.0,7.8,0.0,8,0.8,2050.0,119.831878
100,4205,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4071544251544.8457,8.488054,100,155.395032,190.820348,225.531308,1760.0,2094.491941,2692.426062,0.0,0.0,0.0,31.1,30.9,38.0,68.9,12.1,5.0,10.8,0.0,10,1.0,1760.0,155.395032
100,4206,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,4133107923858.875,8.154213,100,139.47916,180.477224,228.231331,1938.420439,2188.629801,2800.0,0.0,20.752907,83.011626,39.416667,31.583333,29.0,60.583333,10.0,5.0,9.25,0.0,9,0.75,1938.420439,139.47916
100,4207,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4122390497009.381,8.235724,100,141.140646,156.870759,169.064328,1990.0,2512.857143,4370.0,0.0,3.254538,22.781766,43.571429,30.857143,25.571429,56.428571,9.571429,5.0,7.857143,0.0,6,0.857143,1990.0,141.334362
100,4208,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4124647800434.356,8.82752,100,138.986132,163.83233,225.860765,2070.0,2620.268362,3175.098403,0.0,7.095394,29.497475,41.764706,30.235294,28.0,58.235294,9.411765,4.294118,9.0,0.0,12,0.705882,2070.0,139.200926
100,4209,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,4076475941853.346,8.611516,100,154.370562,204.850893,246.182258,1750.0,2084.959453,2520.0,0.0,0.0,0.0,44.0,23.272727,32.727273,56.0,12.818182,4.636364,11.181818,0.0,11,1.0,1750.0,154.370562
100,4210,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,4165479199959.997,8.404512,100,134.050299,161.802746,188.412749,1890.0,2010.201245,2234.713315,0.0,0.0,0.0,32.666667,33.111111,34.222222,67.333333,12.0,5.0,11.444444,0.0,9,1.0,1890.0,134.050299
100,4211,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4046654362265.033,9.077078,100,158.508106,199.783551,262.361841,1850.0,2449.827976,3080.0,0.0,13.49796,90.623059,38.333333,25.166667,36.5,61.666667,11.833333,4.444444,10.944444,0.0,14,0.777778,1850.0,159.406986
100,4212,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,4083095221698.34,8.408108,100,153.476473,180.178324,213.1812,1752.911429,1955.437099,2430.0,0.0,13.66132,60.830261,32.5,33.333333,34.166667,67.5,13.083333,5.0,13.0,0.0,7,0.583333,1752.911429,155.52409
100,4213,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,4046288210552.4585,9.077697,100,158.880384,199.915666,261.751633,1860.0,2174.998498,2500.0,0.0,15.032304,85.355339,42.909091,30.454545,26.636364,57.090909,12.272727,5.0,10.909091,0.0,9,0.818182,1860.0,158.880384
100,4214,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4023258941158.4814,8.628821,100,164.499773,228.633546,286.858878,1790.0,2129.91886,2750.523419,0.0,12.865123,80.0,38.666667,28.222222,33.111111,61.333333,12.111111,4.944444,11.666667,0.0,14,0.777778,1790.0,164.499773
100,4215,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4042835874330.772,8.336625,100,159.742942,206.288565,274.491197,1850.0,2124.740474,2920.0,0.0,11.012755,84.728748,44.176471,30.764706,25.058824,55.823529,11.470588,5.0,9.705882,0.0,14,0.823529,1850.0,159.742942
100,4216,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4179723741875.096,8.21389,100,134.126865,169.211968,210.062831,1700.0,2076.126907,2737.922229,0.0,5.729809,98.136556,38.666667,31.0,30.333333,61.333333,9.5,5.0,8.777778,0.0,16,0.888889,1700.0,134.126865
100,4217,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,24,4182511471666.352,8.567742,100,135.664282,184.351168,277.974779,1552.900695,2143.284909,3811.315139,0.0,19.488775,80.0,30.916667,25.541667,43.541667,69.083333,12.708333,5.0,12.458333,0.0,16,0.666667,1552.900695,135.664282
100,4218,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4051603324057.947,8.10938,100,156.609837,206.308156,281.199266,1930.0,2174.499573,2790.0,0.0,5.467452,76.007663,39.875,29.375,30.75,60.125,11.3125,5.0,10.0625,0.0,14,0.875,1930.0,156.609837
100,4219,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4174273867322.33,8.738186,100,133.145972,166.615142,203.557904,1820.0,2099.364021,2690.0,0.0,25.650034,90.539473,36.944444,30.944444,32.111111,63.055556,13.055556,5.0,12.055556,0.0,11,0.611111,1820.0,150.043779
100,4220,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4040705764942.466,8.715934,100,158.625823,202.376674,228.904999,1950.0,2213.828894,3492.845429,0.0,17.480594,87.553594,33.4,25.8,40.8,66.6,14.066667,5.0,13.133333,0.0,9,0.6,1950.0,175.768445
100,4221,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,4160267514500.512,8.317996,100,133.596332,157.035118,168.085479,1976.300334,2034.46943,2240.0,0.0,0.0,0.0,37.666667,33.833333,28.5,62.333333,12.166667,5.0,12.166667,0.0,6,1.0,1976.300334,133.596332
100,4222,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,4016578886070.709,8.505044,100,163.521088,200.647362,229.863684,1940.0,2299.292105,3550.0,0.0,15.444848,91.62827,34.538462,32.230769,33.230769,65.461538,12.846154,5.0,11.461538,0.0,10,0.769231,1940.0,176.472238
100,4223,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4091878871205.4814,8.526525,100,152.054317,213.656506,297.588513,1680.0,2151.352708,2764.109119,0.0,4.16604,20.0,38.684211,28.368421,32.947368,61.315789,11.315789,5.0,9.631579,0.0,15,0.789474,1680.0,159.527542
100,4224,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4144785663115.757,8.544773,100,137.403655,163.22515,225.189912,1913.913072,2620.809946,3965.978179,0.0,16.806248,90.0,34.85,38.85,26.3,65.15,11.35,5.0,10.95,0.0,13,0.65,1913.913072,138.160738
100,4225,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,3944898526792.826,8.837503,100,181.528911,217.504687,296.956095,1750.0,2459.518658,3730.0,0.0,17.986833,70.0,36.636364,28.727273,34.636364,63.363636,12.909091,5.0,12.0,0.0,8,0.727273,1750.0,186.496873
100,4226,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4129057353062.7993,8.470244,100,141.84897,183.255473,233.485299,1820.0,2517.767358,3420.0,0.0,7.655506,61.244047,33.25,30.0,36.75,66.75,12.125,5.0,11.375,0.0,14,0.875,1820.0,141.84897
100,4227,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4245493837531.947,8.826648,100,120.57426,167.485975,209.176981,1620.0,2427.054716,3960.0,0.0,10.353775,77.26812,35.428571,29.357143,35.214286,64.571429,12.357143,5.0,11.785714,0.0,12,0.857143,1620.0,120.57426
100,4228,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4129208480772.034,8.19839,100,139.975709,188.694928,240.334988,1948.554141,2224.931915,3080.0,0.0,3.827882,30.623059,34.625,33.875,31.5,65.375,10.875,5.0,10.125,0.0,7,0.875,2002.113295,139.975709
100,4229,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4036633248936.639,8.574177,100,164.382874,188.564257,269.809565,1670.0,1995.79085,2260.608932,0.0,6.567226,51.589105,43.777778,20.444444,35.777778,56.222222,12.722222,5.0,11.722222,0.0,15,0.833333,1670.0,165.103625
100,4230,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,4077728364868.17,8.055988,100,155.728275,190.891941,245.47177,1670.156671,2054.50741,2420.0,0.0,0.0,0.0,40.545455,31.636364,27.818182,59.454545,11.909091,5.0,11.272727,0.0,11,1.0,1670.156671,155.728275
50,4201,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4665375929604.389,10.382979,100,45.350637,72.753829,127.890411,1120.0,1311.818182,1830.0,0.0,0.909091,20.0,44.590909,1.181818,4.227273,5.409091,5.318182,0.454545,2.181818,0.136364,21,0.954545,1120.0,48.410959
50,4202,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,29,4714972971272.586,13.306212,100,34.794521,58.127067,112.14894,1130.0,1565.862069,2270.0,0.0,0.0,0.0,46.793103,0.896552,2.310345,3.206897,3.482759,0.413793,0.931034,0.310345,29,1.0,1130.0,34.794521
50,4203,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,27,4694345550606.299,10.600509,100,39.021088,65.719998,109.614913,1130.0,1401.481481,2390.0,0.0,0.37037,10.0,45.777778,0.259259,3.962963,4.222222,4.518519,0.222222,2.222222,0.222222,26,0.962963,1130.0,39.021088
50,4204,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,30,4685973422607.2,11.128528,100,40.82581,58.48161,85.326769,1130.0,1412.333333,2400.0,0.0,1.666667,50.0,44.6,0.366667,5.033333,5.4,3.966667,0.3,1.833333,0.066667,29,0.966667,1130.0,40.82581
50,4205,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,28,4650973756032.324,10.8412,100,48.164384,65.934647,115.867909,1130.0,1336.428571,1660.0,0.0,0.0,0.0,45.178571,0.571429,4.25,4.821429,4.035714,0.25,1.392857,0.178571,28,1.0,1130.0,48.164384
50,4206,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,31,4707605551301.876,13.139641,100,36.438356,59.728175,97.77347,1120.0,1615.806452,3190.0,0.0,5.967742,85.0,43.645161,1.612903,4.741935,6.354839,3.612903,0.709677,1.935484,0.129032,28,0.903226,1120.0,36.438356
50,4207,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,21,4688401136952.721,11.16827,100,40.445796,66.481366,110.140401,1120.0,1590.952381,2330.0,0.0,2.380952,30.0,44.47619,0.857143,4.666667,5.52381,4.095238,0.47619,2.047619,0.142857,18,0.857143,1120.0,42.864805
50,4208,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,30,4710121379392.126,12.631358,100,35.493151,65.853837,108.630137,1140.0,1638.666667,2670.0,0.0,0.0,0.0,47.3,0.166667,2.533333,2.7,4.166667,0.133333,1.233333,0.3,30,1.0,1140.0,35.493151
50,4209,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,27,4695749275834.115,13.853463,100,38.556476,60.331411,108.547945,1140.0,1700.740741,2930.0,0.0,10.740741,80.0,45.740741,0.296296,3.962963,4.259259,4.074074,0.185185,2.0,0.148148,23,0.851852,1140.0,38.556476
50,4210,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,27,4703103167944.685,12.205215,100,37.268805,60.55693,113.248322,1130.0,1507.037037,2120.0,0.0,0.0,0.0,45.740741,0.888889,3.37037,4.259259,4.0,0.703704,1.62963,0.148148,27,1.0,1130.0,37.268805
50,4211,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,26,4686312940189.502,12.311808,100,40.756355,63.712332,124.30137,1130.0,1440.769231,2890.0,0.0,0.0,0.0,45.538462,1.0,3.461538,4.461538,4.192308,0.423077,1.538462,0.115385,26,1.0,1130.0,40.756355
50,4212,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,38,4706584743286.458,10.484123,100,36.39726,57.050627,108.630137,1140.0,1532.368421,2450.0,0.0,0.0,0.0,47.263158,0.447368,2.289474,2.736842,3.421053,0.289474,0.842105,0.289474,38,1.0,1140.0,36.39726
50,4213,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,29,4703398443930.385,10.481193,100,37.054795,59.383283,108.630137,1140.0,1551.724138,2790.0,0.0,0.689655,20.0,47.37931,0.724138,1.896552,2.62069,3.62069,0.448276,0.862069,0.310345,28,0.965517,1140.0,37.054795
50,4214,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,30,4684696993362.365,11.448724,100,41.280766,63.722939,118.658236,1120.0,1460.0,2140.0,0.0,0.0,0.0,46.633333,0.166667,3.2,3.366667,4.066667,0.1,1.366667,0.3,30,1.0,1120.0,41.280766
50,4215,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4686118287808.806,11.106968,100,40.846731,69.257024,117.088779,1120.0,1471.818182,3040.0,0.0,1.818182,30.0,44.681818,1.363636,3.954545,5.318182,4.5,0.545455,1.954545,0.227273,20,0.909091,1120.0,49.191781
50,4216,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,36,4696153814470.685,12.332167,100,38.666065,56.77032,120.714401,1130.0,1761.111111,3130.0,0.0,1.111111,20.0,43.694444,1.527778,4.777778,6.305556,3.416667,0.638889,1.861111,0.083333,33,0.916667,1130.0,38.666065
50,4217,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,32,4707696244746.927,11.44561,100,36.39726,60.927432,127.533608,1120.0,1607.8125,2820.0,0.0,0.0,0.0,46.28125,0.5625,3.15625,3.71875,3.875,0.3125,1.53125,0.25,32,1.0,1120.0,36.39726
50,4218,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,33,4649627076099.91,9.437085,100,48.410959,67.092807,112.090802,1130.0,1335.151515,1630.0,0.0,0.0,0.0,45.757576,0.090909,4.151515,4.242424,4.606061,0.090909,1.727273,0.151515,33,1.0,1130.0,48.410959
50,4219,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4687858845586.242,10.550073,100,40.821564,71.936154,126.208176,1110.0,1344.485695,1990.0,0.0,0.0,0.0,45.64,0.36,4.0,4.36,4.4,0.32,1.44,0.12,25,1.0,1110.0,40.821564
50,4220,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,35,4713504083046.104,12.377212,100,35.205479,61.501125,145.381261,1120.0,1663.428571,2770.0,0.0,7.142857,80.0,47.485714,0.4,2.114286,2.514286,3.914286,0.285714,1.228571,0.285714,29,0.828571,1120.0,35.205479
50,4221,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,33,4695879329441.554,12.755897,100,38.684932,64.037656,110.336235,1130.0,1537.575758,2790.0,0.0,0.909091,30.0,46.939394,0.333333,2.727273,3.060606,3.909091,0.151515,1.151515,0.424242,32,0.969697,1130.0,38.684932
50,4222,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,28,4713121879337.173,10.151697,100,35.0,64.359468,108.630137,1140.0,1598.928571,2530.0,0.0,5.357143,80.0,47.892857,0.214286,1.892857,2.107143,4.142857,0.214286,1.071429,0.392857,26,0.928571,1140.0,35.041096
50,4223,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,28,4650598790819.063,9.387345,100,48.410959,70.496927,119.664015,1120.0,1300.648328,1630.0,0.0,0.0,0.0,46.178571,0.428571,3.392857,3.821429,4.642857,0.178571,1.5,0.25,28,1.0,1120.0,48.410959
50,4224,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4694436750047.352,11.05937,100,39.153957,64.895967,116.636845,1120.0,1472.8,2670.0,0.0,0.0,0.0,45.52,0.24,4.24,4.48,4.0,0.2,1.72,0.08,25,1.0,1120.0,39.153957
50,4225,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,35,4691729867995.411,11.909698,100,39.561644,57.510974,112.348508,1130.0,1743.359789,3020.0,0.0,6.285714,50.0,43.857143,1.371429,4.771429,6.142857,4.028571,0.457143,2.171429,0.028571,24,0.685714,1130.0,44.345963
50,4226,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,26,4648351554966.191,8.836654,100,48.69863,73.683936,103.365501,1130.0,1265.384615,1630.0,0.0,0.0,0.0,47.346154,0.0,2.653846,2.653846,4.576923,0.0,1.269231,0.192308,26,1.0,1130.0,48.69863
50,4227,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,40,4718034474339.734,11.172018,100,34.383562,59.231379,107.601052,1120.0,1524.25,2220.0,0.0,8.5,100.0,47.375,0.65,1.975,2.625,3.725,0.475,1.1,0.175,36,0.9,1120.0,37.268805
50,4228,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,36,4703969635962.519,8.853419,100,36.808219,63.062951,108.630137,1140.0,1548.611111,2710.0,0.0,2.5,50.0,47.194444,0.25,2.555556,2.805556,4.111111,0.222222,1.361111,0.222222,34,0.944444,1140.0,36.808219
50,4229,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,35,4694150662688.381,12.246678,100,38.947827,62.153042,100.794521,1140.0,1480.571429,2090.0,0.0,0.0,0.0,43.828571,0.114286,6.057143,6.171429,4.257143,0.114286,2.314286,0.114286,35,1.0,1140.0,38.947827
50,4230,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4646490546577.996,9.460161,100,48.863014,69.443641,96.465753,1140.0,1320.4,1630.0,0.0,0.0,0.0,48.04,0.44,1.52,1.96,4.36,0.2,0.76,0.44,25,1.0,1140.0,48.863014
50,4201,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,24,4638112265936.525,6.487992,100,50.424658,83.737776,108.630137,1140.0,1292.083333,1930.0,0.0,0.0,0.0,49.791667,0.125,0.083333,0.208333,5.333333,0.083333,0.083333,0.833333,24,1.0,1140.0,50.424658
50,4202,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4641506234106.649,6.002119,100,49.849315,78.773896,124.383562,1130.0,1446.0,2710.0,0.0,4.5,90.0,49.65,0.05,0.3,0.35,4.95,0.05,0.2,0.75,19,0.95,1130.0,49.849315
50,4203,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4647892031036.879,5.069833,100,48.69863,85.895813,124.178082,1130.0,1253.0,1630.0,0.0,0.0,0.0,49.05,0.35,0.6,0.95,5.35,0.35,0.35,0.55,20,1.0,1130.0,48.69863
50,4204,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4625835455420.08,5.332534,100,53.155553,79.971306,124.260274,1130.0,1335.0,2000.0,0.0,0.0,0.0,49.45,0.1,0.45,0.55,5.0,0.1,0.35,0.65,20,1.0,1130.0,53.155553
50,4205,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4646747513463.086,4.988847,100,48.90411,82.378531,124.30137,1130.0,1296.818182,1660.0,0.0,0.0,0.0,49.181818,0.545455,0.272727,0.818182,5.181818,0.409091,0.227273,0.409091,22,1.0,1130.0,48.90411
50,4206,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,35,4640881327881.969,6.147365,100,50.09589,77.176337,124.260274,1130.0,1384.571429,1980.0,0.0,3.428571,60.0,49.914286,0.028571,0.057143,0.085714,4.857143,0.028571,0.057143,0.914286,33,0.942857,1130.0,50.09589
50,4207,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,26,4580194356134.062,5.053459,100,62.684932,83.529952,124.219178,1130.0,1246.538462,1420.0,0.0,0.0,0.0,49.5,0.269231,0.230769,0.5,5.269231,0.192308,0.153846,0.730769,26,1.0,1130.0,62.684932
50,4208,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,33,4643064140324.404,5.12189,100,49.808219,79.123866,127.580237,1120.0,1389.393939,2080.0,0.0,0.0,0.0,49.666667,0.060606,0.272727,0.333333,4.969697,0.060606,0.212121,0.787879,33,1.0,1120.0,49.808219
50,4209,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4649233083543.292,5.004431,100,48.205479,76.298195,108.630137,1140.0,1321.818182,1660.0,0.0,0.0,0.0,49.681818,0.090909,0.227273,0.318182,4.818182,0.090909,0.227273,0.727273,22,1.0,1140.0,48.205479
50,4210,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,35,4643382992406.594,6.201699,100,49.684932,80.632549,127.767123,1120.0,1491.714286,2330.0,0.0,5.428571,90.0,49.828571,0.114286,0.057143,0.171429,5.114286,0.085714,0.057143,0.857143,32,0.914286,1120.0,50.136986
50,4211,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,24,4695836293352.665,6.865875,100,38.369863,71.668172,124.30137,1130.0,1486.666667,3640.0,0.0,6.666667,90.0,49.708333,0.041667,0.25,0.291667,4.458333,0.041667,0.208333,0.791667,22,0.916667,1130.0,48.616438
50,4212,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,32,4638280029686.729,5.84955,100,50.424658,76.031537,108.630137,1140.0,1418.75,2240.0,0.0,1.5625,50.0,49.9375,0.0625,0.0,0.0625,4.8125,0.0625,0.0,0.9375,31,0.96875,1140.0,50.424658
50,4213,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,27,4642381952099.542,5.859746,100,49.931507,79.605503,127.480532,1120.0,1493.333333,2090.0,0.0,15.555556,70.0,49.62963,0.259259,0.111111,0.37037,4.925926,0.259259,0.111111,0.666667,21,0.777778,1120.0,49.931507
50,4214,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4644746753424.657,5.039639,100,49.273973,86.354207,124.219178,1130.0,1264.285714,1820.0,0.0,0.0,0.0,49.642857,0.0,0.357143,0.357143,5.428571,0.0,0.285714,0.785714,14,1.0,1130.0,49.273973
50,4215,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4647325972602.74,5.363445,100,48.616438,81.408219,108.630137,1140.0,1268.0,1660.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.2,0.0,0.0,1.0,20,1.0,1140.0,48.616438
50,4216,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4643728805998.75,4.982531,100,49.520548,80.471658,115.008492,1130.0,1284.705882,1780.0,0.0,0.0,0.0,48.941176,0.823529,0.235294,1.058824,4.941176,0.647059,0.235294,0.294118,17,1.0,1130.0,49.520548
